category,category_image_url,name,slug,image_url,gallery_image_urls,features,overview,technical_info,regular_price,sale_price,is_active,meta_title,meta_description,meta_keywords,sku_title,sku_id,sku_quantity,sku_shipping_status,sku_weight
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Ultra Light Model-0436,jkr-jkr-ultra-light-model-0436-436,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Ultra Light Model-0436 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 77x71cm
Voltage: 110-240V
Warranty: 2 Years",1217,1095.3,TRUE,JKR Ultra Light Model-0436 | Buy Professional Light Online,Looking for JKR Ultra Light Model-0436? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Light, JKR International, Buy Online",Standard Package,JKR-PROD-0436-SKU,642,available,2.5
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Advanced Sterilizer Model-0437,jkr-jkr-advanced-sterilizer-model-0437-437,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Advanced Sterilizer Model-0437 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 68x97cm
Voltage: 110-240V
Warranty: 2 Years",7558,6802.2,TRUE,JKR Advanced Sterilizer Model-0437 | Buy Professional Sterilizer Online,Looking for JKR Advanced Sterilizer Model-0437? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Sterilizer, JKR International, Buy Online",Standard Package,JKR-PROD-0437-SKU,821,available,2.5
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Precision Inhaler Model-0438,jkr-jkr-precision-inhaler-model-0438-438,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Precision Inhaler Model-0438 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 41x65cm
Voltage: 110-240V
Warranty: 2 Years",7767,6990.3,TRUE,JKR Precision Inhaler Model-0438 | Buy Professional Inhaler Online,Looking for JKR Precision Inhaler Model-0438? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Inhaler, JKR International, Buy Online",Standard Package,JKR-PROD-0438-SKU,36,available,2.5
Diagnostic Tools,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=600,JKR Smart Ventilator Model-0439,jkr-jkr-smart-ventilator-model-0439-439,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Smart Ventilator Model-0439 represents the pinnacle of Diagnostic Tools technology, offering unmatched reliability.","Dimensions: 59x74cm
Voltage: 110-240V
Warranty: 2 Years",9609,8648.1,TRUE,JKR Smart Ventilator Model-0439 | Buy Professional Ventilator Online,Looking for JKR Smart Ventilator Model-0439? We offer the best prices on Diagnostic Tools in the UAE. Fast delivery and warranty included.,"Diagnostic Tools, Ventilator, JKR International, Buy Online",Standard Package,JKR-PROD-0439-SKU,262,available,2.5
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Advanced Dispenser Model-0440,jkr-jkr-advanced-dispenser-model-0440-440,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Advanced Dispenser Model-0440 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 76x43cm
Voltage: 110-240V
Warranty: 2 Years",5465,4918.5,TRUE,JKR Advanced Dispenser Model-0440 | Buy Professional Dispenser Online,Looking for JKR Advanced Dispenser Model-0440? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Dispenser, JKR International, Buy Online",Standard Package,JKR-PROD-0440-SKU,950,available,2.5
Home Care,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=600,JKR Smart Inhaler Model-0441,jkr-jkr-smart-inhaler-model-0441-441,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Smart Inhaler Model-0441 represents the pinnacle of Home Care technology, offering unmatched reliability.","Dimensions: 94x80cm
Voltage: 110-240V
Warranty: 2 Years",4355,3919.5,TRUE,JKR Smart Inhaler Model-0441 | Buy Professional Inhaler Online,Looking for JKR Smart Inhaler Model-0441? We offer the best prices on Home Care in the UAE. Fast delivery and warranty included.,"Home Care, Inhaler, JKR International, Buy Online",Standard Package,JKR-PROD-0441-SKU,269,available,2.5
Laboratory,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=600,JKR Ultra Compressor Model-0442,jkr-jkr-ultra-compressor-model-0442-442,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Ultra Compressor Model-0442 represents the pinnacle of Laboratory technology, offering unmatched reliability.","Dimensions: 59x82cm
Voltage: 110-240V
Warranty: 2 Years",1567,1410.3,TRUE,JKR Ultra Compressor Model-0442 | Buy Professional Compressor Online,Looking for JKR Ultra Compressor Model-0442? We offer the best prices on Laboratory in the UAE. Fast delivery and warranty included.,"Laboratory, Compressor, JKR International, Buy Online",Standard Package,JKR-PROD-0442-SKU,569,available,2.5
Laboratory,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=600,JKR Eco Compressor Model-0443,jkr-jkr-eco-compressor-model-0443-443,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1581594693702-fbdc51b2ad46?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Eco Compressor Model-0443 represents the pinnacle of Laboratory technology, offering unmatched reliability.","Dimensions: 81x82cm
Voltage: 110-240V
Warranty: 2 Years",3517,3165.3,TRUE,JKR Eco Compressor Model-0443 | Buy Professional Compressor Online,Looking for JKR Eco Compressor Model-0443? We offer the best prices on Laboratory in the UAE. Fast delivery and warranty included.,"Laboratory, Compressor, JKR International, Buy Online",Standard Package,JKR-PROD-0443-SKU,660,available,2.5
Surgical Supplies,https://images.unsplash.com/photo-1581594693702-fbdc51b2ad46?auto=format&fit=crop&q=80&w=600,JKR Smart Analyzer Model-0444,jkr-jkr-smart-analyzer-model-0444-444,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1581594693702-fbdc51b2ad46?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Smart Analyzer Model-0444 represents the pinnacle of Surgical Supplies technology, offering unmatched reliability.","Dimensions: 23x67cm
Voltage: 110-240V
Warranty: 2 Years",568,511.2,TRUE,JKR Smart Analyzer Model-0444 | Buy Professional Analyzer Online,Looking for JKR Smart Analyzer Model-0444? We offer the best prices on Surgical Supplies in the UAE. Fast delivery and warranty included.,"Surgical Supplies, Analyzer, JKR International, Buy Online",Standard Package,JKR-PROD-0444-SKU,943,available,2.5
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Ultra Dispenser Model-0445,jkr-jkr-ultra-dispenser-model-0445-445,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1581594693702-fbdc51b2ad46?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Ultra Dispenser Model-0445 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 79x30cm
Voltage: 110-240V
Warranty: 2 Years",4482,4033.8,TRUE,JKR Ultra Dispenser Model-0445 | Buy Professional Dispenser Online,Looking for JKR Ultra Dispenser Model-0445? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Dispenser, JKR International, Buy Online",Standard Package,JKR-PROD-0445-SKU,372,available,2.5
Home Care,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=600,JKR Precision Analyzer Model-0446,jkr-jkr-precision-analyzer-model-0446-446,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Precision Analyzer Model-0446 represents the pinnacle of Home Care technology, offering unmatched reliability.","Dimensions: 50x47cm
Voltage: 110-240V
Warranty: 2 Years",8910,8019.0,TRUE,JKR Precision Analyzer Model-0446 | Buy Professional Analyzer Online,Looking for JKR Precision Analyzer Model-0446? We offer the best prices on Home Care in the UAE. Fast delivery and warranty included.,"Home Care, Analyzer, JKR International, Buy Online",Standard Package,JKR-PROD-0446-SKU,658,available,2.5
Diagnostic Tools,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=600,JKR Smart Sterilizer Model-0447,jkr-jkr-smart-sterilizer-model-0447-447,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1582719478250-c89cae4dc85b?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Smart Sterilizer Model-0447 represents the pinnacle of Diagnostic Tools technology, offering unmatched reliability.","Dimensions: 24x68cm
Voltage: 110-240V
Warranty: 2 Years",3016,2714.4,TRUE,JKR Smart Sterilizer Model-0447 | Buy Professional Sterilizer Online,Looking for JKR Smart Sterilizer Model-0447? We offer the best prices on Diagnostic Tools in the UAE. Fast delivery and warranty included.,"Diagnostic Tools, Sterilizer, JKR International, Buy Online",Standard Package,JKR-PROD-0447-SKU,149,available,2.5
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Ultra Dispenser Model-0448,jkr-jkr-ultra-dispenser-model-0448-448,https://images.unsplash.com/photo-1550624559-4bae04422ddc?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631815541542-e5510659359e?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Ultra Dispenser Model-0448 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 76x67cm
Voltage: 110-240V
Warranty: 2 Years",9996,8996.4,TRUE,JKR Ultra Dispenser Model-0448 | Buy Professional Dispenser Online,Looking for JKR Ultra Dispenser Model-0448? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Dispenser, JKR International, Buy Online",Standard Package,JKR-PROD-0448-SKU,188,available,2.5
Laboratory,https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=600,JKR Precision Light Model-0449,jkr-jkr-precision-light-model-0449-449,https://images.unsplash.com/photo-1581594693702-fbdc51b2ad46?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1612349317150-e413f289d05e?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1631549916768-4119cb21fa04?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Precision Light Model-0449 represents the pinnacle of Laboratory technology, offering unmatched reliability.","Dimensions: 24x81cm
Voltage: 110-240V
Warranty: 2 Years",9306,8375.4,TRUE,JKR Precision Light Model-0449 | Buy Professional Light Online,Looking for JKR Precision Light Model-0449? We offer the best prices on Laboratory in the UAE. Fast delivery and warranty included.,"Laboratory, Light, JKR International, Buy Online",Standard Package,JKR-PROD-0449-SKU,831,available,2.5
Medical Equipment,https://images.unsplash.com/photo-1516549655169-df83a0774514?auto=format&fit=crop&q=80&w=600,JKR Elite Light Model-0450,jkr-jkr-elite-light-model-0450-450,https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1584308666744-24d5c474f2ae?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1584036561566-baf8f5f1b144?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Elite Light Model-0450 represents the pinnacle of Medical Equipment technology, offering unmatched reliability.","Dimensions: 80x52cm
Voltage: 110-240V
Warranty: 2 Years",4320,3888.0,TRUE,JKR Elite Light Model-0450 | Buy Professional Light Online,Looking for JKR Elite Light Model-0450? We offer the best prices on Medical Equipment in the UAE. Fast delivery and warranty included.,"Medical Equipment, Light, JKR International, Buy Online",Standard Package,JKR-PROD-0450-SKU,68,available,2.5
Surgical Supplies,https://images.unsplash.com/photo-1581594693702-fbdc51b2ad46?auto=format&fit=crop&q=80&w=600,JKR Eco Ventilator Model-0451,jkr-jkr-eco-ventilator-model-0451-451,https://images.unsplash.com/photo-1576091160550-217359f4ecf8?auto=format&fit=crop&q=80&w=800,"https://images.unsplash.com/photo-1582719478250-c89cae4dc85b?auto=format&fit=crop&q=80&w=800,https://images.unsplash.com/photo-1582719478250-c89cae4dc85b?auto=format&fit=crop&q=80&w=800","CE Certified
ISO Standard
High Durability","The JKR Eco Ventilator Model-0451 represents the pinnacle of Surgical Supplies technology, offering unmatched reliability.","Dimensions: 86x33cm
Voltage: 110-240V
Warranty: 2 Years",6975,6277.5,TRUE,JKR Eco Ventilator Model-0451 | Buy Professional Ventilator Online,Looking for JKR Eco Ventilator Model-0451? We offer the best prices on Surgical Supplies in the UAE. Fast delivery and warranty included.,"Surgical Supplies, Ventilator, JKR International, Buy Online",Standard Package,JKR-PROD-0451-SKU,762,available,2.5
